year,region,species_code,sex,sex_desc,iss,nss,nhl
2000,eai,30060,0,total_pre,33.31751097128625,426,52
2000,eai,30060,1,male,32.52779688022634,190,43
2000,eai,30060,2,female,36.38848507183928,219,42
2000,eai,30060,4,total_post,48.13477789992646,426,52
2000,eai,30060,12,female_male,71.14668982181801,409,51
2000,eai,30420,0,total_pre,22.121145981091175,200,27
2000,eai,30420,1,male,12.33611566455432,92,21
2000,eai,30420,2,female,12.45850115377755,107,21
2000,eai,30420,4,total_post,18.604681946199673,200,27
2000,eai,30420,12,female_male,25.554820936038656,199,26
2000,sbs,21720,0,total_pre,24.820666450079997,141,16
2000,sbs,21720,1,male,9.948860413629166,71,14
2000,sbs,21720,2,female,14.009334198638614,70,14
2000,sbs,21720,4,total_post,22.573777066776174,141,16
2000,sbs,21720,12,female_male,23.14402295396542,141,16
2000,sbs,21740,0,total_pre,19.387225914373865,106,8
2000,sbs,21740,1,male,1.5761803763565536,52,6
2000,sbs,21740,2,female,9.465508169378012,54,8
2000,sbs,21740,4,total_post,16.70776559656815,106,8
2000,sbs,21740,12,female_male,18.24787150808443,106,8
2000,sbs,30060,0,total_pre,25.86001637257549,130,12
2000,sbs,30060,1,male,7.042687303434973,56,11
2000,sbs,30060,2,female,12.691909662870783,73,11
2000,sbs,30060,4,total_post,15.751614330081804,130,12
2000,sbs,30060,12,female_male,16.476416091584372,129,12
2000,sbs,30420,0,total_pre,8.11814479062327,19,6
2000,sbs,30420,1,male,2.926627344888745,11,5
2000,sbs,30420,2,female,1.928178154183094,8,5
2000,sbs,30420,4,total_post,4.338579433770383,19,6
2000,sbs,30420,12,female_male,5.029833663153871,19,6
2000,wai,21720,0,total_pre,25.665113598713678,200,25
2000,wai,21720,1,male,13.277985458805055,98,23
2000,wai,21720,2,female,24.456581273278616,102,19
2000,wai,21720,4,total_post,36.308823408855616,200,25
2000,wai,21720,12,female_male,41.14143787718606,200,25
2000,wai,21740,0,total_pre,19.0958574914236,212,22
2000,wai,21740,1,male,11.43351102626701,102,20
2000,wai,21740,2,female,9.795575138267024,110,18
2000,wai,21740,4,total_post,11.458240045517364,212,22
2000,wai,21740,12,female_male,24.251566889268627,212,22
2000,wai,21921,0,total_pre,13.02839921037085,422,43
2000,wai,21921,1,male,17.14121535122614,211,36
2000,wai,21921,2,female,19.052465232252512,211,33
2000,wai,21921,4,total_post,14.501213793648203,422,43
2000,wai,21921,12,female_male,39.862029456072634,422,43
2000,wai,30060,0,total_pre,39.44419743860084,334,41
2000,wai,30060,1,male,15.614377715825398,151,33
2000,wai,30060,2,female,25.219510289512534,178,36
2000,wai,30060,4,total_post,35.75902315554343,334,41
2000,wai,30060,12,female_male,40.37439370315535,329,41
2000,wai,30420,0,total_pre,30.31412976343896,214,30
2000,wai,30420,1,male,16.461848359752274,103,22
2000,wai,30420,2,female,17.609921499052014,109,24
2000,wai,30420,4,total_post,30.68260842091881,214,30
2000,wai,30420,12,female_male,34.16348687725394,212,30
2002,ai,21720,0,total_pre,87.37701935299376,1237,148
2002,ai,21720,1,male,82.33557186695832,620,119
2002,ai,21720,2,female,66.79828169230869,617,127
2002,ai,21720,4,total_post,91.74656387451859,1237,148
2002,ai,21720,12,female_male,151.45334050400032,1237,148
2002,ai,21740,0,total_pre,72.89396816235715,1289,158
2002,ai,21740,1,male,39.18244843439924,567,124
2002,ai,21740,2,female,45.73432485768337,716,137
2002,ai,21740,4,total_post,59.83257081028726,1289,158
2002,ai,21740,12,female_male,85.36007809827346,1283,158
2002,ai,21921,0,total_pre,44.69262017510289,746,112
2002,ai,21921,1,male,63.6195387045754,375,87
2002,ai,21921,2,female,29.080595981896217,371,92
2002,ai,21921,4,total_post,47.42025505492528,746,112
2002,ai,21921,12,female_male,88.62806131583964,746,112
2002,ai,30060,0,total_pre,50.57449231775028,320,113
2002,ai,30060,1,male,26.457969603261585,150,82
2002,ai,30060,2,female,17.44434998725801,168,89
2002,ai,30060,4,total_post,42.573998738659704,320,113
2002,ai,30060,12,female_male,43.954844665552635,318,112
2002,ai,30420,0,total_pre,27.093825370486954,244,64
2002,ai,30420,1,male,9.106908366002108,110,47
2002,ai,30420,2,female,16.43284311963753,134,55
2002,ai,30420,4,total_post,26.82105628165997,244,64
2002,ai,30420,12,female_male,26.06670191669068,244,64
2002,cai,21720,0,total_pre,33.84891662414238,251,39
2002,cai,21720,1,male,27.56468909542475,126,28
2002,cai,21720,2,female,17.387444673354693,125,32
2002,cai,21720,4,total_post,35.34722773677237,251,39
2002,cai,21720,12,female_male,46.75897592288644,251,39
2002,cai,21740,0,total_pre,43.911390290038895,351,50
2002,cai,21740,1,male,21.580938042032823,153,42
2002,cai,21740,2,female,20.475050299266805,197,42
2002,cai,21740,4,total_post,41.815137357961845,351,50
2002,cai,21740,12,female_male,41.777038507187264,350,50
2002,cai,21921,0,total_pre,24.986841443916763,214,37
2002,cai,21921,1,male,18.027661800432128,105,28
2002,cai,21921,2,female,12.400304280807934,109,31
2002,cai,21921,4,total_post,19.074637605977518,214,37
2002,cai,21921,12,female_male,32.179232502220074,214,37
2002,cai,30060,0,total_pre,9.288172463925106,65,26
2002,cai,30060,1,male,3.7516814049704315,28,17
2002,cai,30060,2,female,2.9275013846735587,36,19
2002,cai,30060,4,total_post,7.574235954744417,65,26
2002,cai,30060,12,female_male,6.618596709686962,64,26
2002,cai,30420,0,total_pre,10.481722120584001,74,19
2002,cai,30420,1,male,6.36889245757355,36,12
2002,cai,30420,2,female,5.7047487226616225,38,15
2002,cai,30420,4,total_post,8.624449930331426,74,19
2002,cai,30420,12,female_male,9.305331802915873,74,19
2002,eai,21720,0,total_pre,40.701529272545564,426,35
2002,eai,21720,1,male,22.405018064957037,210,31
2002,eai,21720,2,female,19.943748083853023,216,31
2002,eai,21720,4,total_post,27.520784125399167,426,35
2002,eai,21720,12,female_male,45.93324241039828,426,35
2002,eai,21740,0,total_pre,33.19906065385083,332,45
